effective_time,spl_id,spl_set_id,generic_name,brand_name,manufacturer_name,nda
20210303,bc7d1f8c-8c1a-7f04-e053-2995a90a1f93,92385737-dbad-98c5-e053-2995a90a2805,"GLUCAGON INJECTION, SOLUTION",Gvoke HypoPen 0.5 mg Auto-Injector,"Xeris Pharmaceuticals, Inc.",NDA212097
20200501,8ba82167-836f-4999-be9b-7b48863ca719,00a5aa88-e361-4ea7-8922-530c738b726e,PREDNISOLONE ACETATE,PRED FORTE,"Allergan, Inc.",NDA017011
20200203,c037f9c9-8fb5-4be5-8ccb-b00e74d5bb92,b25d9d6b-eb4c-452e-89ef-10e611deebd6,ALBUTEROL SULFATE,Albuterol Sulfate HFA,Prasco Laboratories,NDA020983
20210309,51702896-c8d3-4d22-b515-7dbf3eb37e9c,8f549d95-985b-f783-1ebb-ef57bd2ecb05,FENTANYL,FENTORA,"Cephalon, Inc.",NDA021947
20210310,6d40c29b-0c2b-4d96-9523-b13a016cdccd,e8727958-697d-4b20-b55e-f9d317470dec,ARMODAFINIL,Armodafinil,Preferred Pharmaceuticals Inc.,NDA021875
20210305,7cd7e7bf-dfc5-45b9-af74-3cd89fef4918,8432a1c5-15e5-4e3d-8e2d-49646e6b7eda,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,"Pacific Pharma, Inc.",NDA021528
20210303,5178e289-a7b4-48cc-81c9-656823051388,dac26bcd-7a59-401f-9f66-a0649767cece,VORICONAZOLE,VFEND,Roerig,NDA021267
20210304,4e3fa51f-456d-4863-af4b-1e1ae5e59b72,b5cee013-000f-4e35-a284-1f58add31b4d,MORPHINE SULFATE,Kadian,"Allergan, Inc.",NDA020616
20210308,b5682ef7-98c7-4be4-aa92-7705b507dd34,419da675-863a-4842-a7d9-964d187506cd,OXYGEN,Oxygen,Joerns LLC,NDA206023
20210201,c6399d00-3459-49a6-a3d3-9c00b531be40,d91a8d13-99a0-4d87-88dc-71cbd37922b4,CEFAZOLIN SODIUM,Cefazolin,Baxter Healthcare Corporation,NDA207131
20210311,8f4215d3-c520-42e6-a155-a72bcf5ab63c,5f372b75-d7a4-471e-8ac6-290040fc84b0,SODIUM CHLORIDE,Sodium Chloride,ICU Medical Inc.,NDA018090
20210318,af1cbf19-9fdd-48dd-92dc-2fe1232e43a7,f0ba651e-3d8a-11df-8fbe-119855d89593,PENTOSAN POLYSULFATE SODIUM,ELMIRON,"Janssen Pharmaceuticals, Inc.",NDA020193
20210312,ec72d586-6ea6-4c5b-a248-905d6f5cc26b,c354b3bf-86c0-4bb8-8b1f-be2164942698,MORPHINE SULFATE,MS Contin,Rhodes Pharmaceuticals L.P.,NDA019516
20210316,bdad8ca9-0130-1991-e053-2995a90ae695,bdad9376-eff9-0827-e053-2a95a90a65e0,ALBUTEROL SULFATE,Albuterol Sulfate,"NuCare Pharmaceuticals,Inc.",NDA020503
20210223,ab836aa7-3157-415c-90e2-b144d586c37b,6a5d362b-7aa7-40d3-898d-09407cce0713,MAGNESIUM SULFATE HEPTAHYDRATE,Magnesium Sulfate,"Fresenius Kabi USA, LLC",NDA019316
20210301,bdae80ef-3eac-7455-e053-2a95a90a410c,bdae8726-ff98-4866-e053-2995a90ad67a,GUAIFENESIN,Mucinex,"RedPharm Drug, Inc.",NDA021282
20210310,27b2b2c9-0c5c-48d9-8a50-43e900ce4552,2cdfc8ef-8418-4a2f-8cf3-769596fa9ac6,CANDESARTAN CILEXETIL,Candesartan cilexetil,Bryant Ranch Prepack,NDA020838
20201103,b742d0a5-e67d-49ed-ba95-afe068f1d228,2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba,DULOXETINE HYDROCHLORIDE,Cymbalta,Eli Lilly and Company,NDA021427
20191003,0ca1f9ca-7518-4ba3-84a8-48a65c635963,47c47343-e9b1-4892-b839-84d2919862ed,VARENICLINE TARTRATE,CHANTIX,A-S Medication Solutions,NDA021928
20210215,6e54ea13-a4be-4744-b1d6-e444181c0741,a300f04d-118f-4136-aaf3-ddfd00197f86,LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATE,CIMDUO,Mylan Specialty L.P.,NDA022141
20210319,bde99fe4-8610-901b-e053-2995a90a1ec4,0bd64112-c7ed-4fe7-a6aa-4685b189447d,LEVOTHYROXINE SODIUM,levothyroxine sodium,"PD-Rx Pharmaceuticals, Inc.",NDA021116
20210331,bedf1661-b811-3d85-e053-2995a90acd59,8ca03d72-6c10-4c62-94c5-bf1edd164bf4,FENORTHO,FENORTHO,Sterling Knight Pharmaceuticals LLC,NDA017604
20210322,61e209bb-7d77-4d9b-9e24-6f8db439fca5,888dc7f9-ad9c-4c00-8d50-8ddfd9bd27c0,CIPROFLOXACIN HYDROCHLORIDE,Cipro,Bayer HealthCare Pharmaceuticals Inc.,NDA019537
20210312,5c15486f-68ff-4db2-824b-58af0ba6e2e5,de77155c-ecf2-4f15-9758-21d271449d83,TIVOZANIB,FOTIVDA,"AVEO Pharmaceuticals, Inc.",NDA212904
20210401,520815fc-d305-4abb-87e8-41998801a624,f4d83550-42de-44c7-b8d5-1d0debc6aec2,GLYCINE,Glycine,B. Braun Medical Inc.,NDA016784
20201229,683751b5-3deb-4292-b7e8-96f68bd09f0e,b1c6a201-4f23-489f-9fca-f8c82bb9fa58,EPINEPHRINE,SYMJEPI,Sandoz Inc.,NDA207534
20210101,9341673a-3f6b-47cf-a9af-7f5347f1001c,b998ef36-81fa-40a1-9cd1-6d6156f91564,IRON SUCROSE,Venofer,"American Regent, Inc.",NDA021135
20210402,b3d4a61f-b0d3-47a5-97ab-2d5684c11a7d,f39b3e7d-39d2-4c8a-9974-4ab885241880,PANTOPRAZOLE SODIUM,Protonix I.V.,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",NDA020988
20210329,c6389858-fd91-4108-901b-d57951cea141,7074cb65-77b3-45d2-8e8d-da8dc0f70bfd,LEMBOREXANT,DAYVIGO,Eisai Inc.,NDA212028
20210322,a601ccfd-d2b8-40e6-b712-9427fb7ef2a1,bca1e4c6-4b2b-4876-8ab3-654629c4ff1b,PRUCALOPRIDE,MOTEGRITY,"Takeda Pharmaceuticals America, Inc.",NDA210166
20210311,b00d28f7-eb63-46bf-b424-3e2ffa6e39ed,f6ce8871-f1a5-43ea-9250-1999fb69b835,DANTROLENE SODIUM,dantrolene sodium,Bryant Ranch Prepack,NDA017443
20210331,bb4ec340-6ff8-4a95-8432-d7267d171010,d7e3572d-56fe-4727-2bb4-013ccca22678,LAMOTRIGINE,LAMICTAL,GlaxoSmithKline LLC,NDA020764
20200824,b2d1a6bb-c12c-428c-b21f-0d918d247570,802ab399-479b-4271-a2a7-07aadde91cff,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,NDA006134
20210331,8b04c129-63c0-422c-88a7-265d1fb6d579,5cb2674c-a70d-4022-9188-3f711cccff5e,MEPERIDINE HYDROCHLORIDE,Demerol,Validus Pharmaceuticals LLC,NDA005010
20210326,c911bcbf-7ffb-4366-9fe6-f5d445f4b69d,2e97aa6d-09f7-46df-9499-63db7e9bac35,"EFAVIRENZ, EMTRICITABINE, AND TENOFOVIR DISOPROXIL FUMARATE",Atripla,"Gilead Sciences, LLC",NDA021937
20210409,202e9ee7-533a-47b2-bb71-819593d40ccd,8f0c2a90-956a-4430-b26d-00d48169a9b0,MEROPENEM,MERREM IV,Pfizer Laboratories Div Pfizer Inc,NDA050706
20210407,75add485-7498-4a6b-a616-6bd964f2fd40,59c1261b-0239-4b78-9349-b64cdce5ca5d,EPINEPRINE,Adrenalin,"General Injectables and Vaccines, Inc.",NDA204200
20200925,37cf8771-630a-477a-acd8-4a8b2b30c279,83d7a440-e904-4e36-afb5-cb02b1c919f7,FULVESTRANT,FASLODEX,AstraZeneca Pharmaceuticals LP,NDA021344
20210409,933f2b01-6054-4252-89e6-7c6b4118cd49,588eddc1-fa30-41cc-8ed9-c01319ea21c6,GUAIFENESIN AND DEXTROMETHORPHAN HYDROBROMIDE,Mucinex DM Maximum Strength,RB Health (US) LLC,NDA021620
20210409,ae23d3c3-562e-41f0-aa7a-bd564847e352,1338d1c9-7c75-42ed-95f3-9eb1b6fc51d3,ALPRAZOLAM,Alprazolam XR,Greenstone LLC,NDA021434
20200910,af59fe6d-bb69-ac4a-e053-2a95a90af853,55859d2d-0456-4fa9-b41f-f535accc97db,FERRIC DERISOMALTOSE,Monoferric,Pharmacosmos Therapeutics Inc.,NDA208171
20210416,42b36596-1ba4-4f43-9566-9447efe9eac5,7db1a202-c9b3-4c6b-a808-ff24f31fd6bf,NALOXONE HYDROCHLORIDE,NARCAN,Lake Erie Medical DBA Quality Care Products LLC,NDA208411
20210415,a988ac8b-c9ab-4eb8-91b4-735bed59c6e1,e3ad559c-b107-409f-a297-a052765b71ab,FENOFIBRIC ACID,Fenofibric Acid,A-S Medication Solutions,NDA022224
20210416,2063c19d-13c4-7185-b321-732164db8236,584ace29-6e40-432f-950f-ab7e98653d32,PAROXETINE HYDROCHLORIDE,PAXIL,Apotex Corp,NDA020710
20210415,c604c017-10cb-4d16-8de3-27494cdd70df,9a0d0273-8099-420a-b4e1-097153a4aecb,VARENICLINE TARTRATE,CHANTIX,A-S Medication Solutions,NDA021928
20210415,f24b220b-f020-4647-8866-249275704887,942a82a4-cbbd-4e44-9965-8d03f767912b,EMPAGLIFLOZIN,Jardiance,A-S Medication Solutions,NDA204629
20210415,f720b653-4a4c-41ec-8b86-b8c18ff1382d,631540ac-e66c-4665-8efb-87616fa9829e,LEVOTHYROXINE SODIUM,levothyroxine sodium,A-S Medication Solutions,NDA021116
20210329,447c5de7-2a18-4b8b-86f0-3cb0869f3ec4,bf1b104d-85cb-414d-a366-78068c82c883,METHYLPREDNISOLONE ACETATE,Depo-Medrol,Pharmacia & Upjohn Company LLC,NDA011757
20210413,8296462c-6bd9-4b1f-8eb6-61754bb41e3e,ae98eb03-c0e7-49d1-b024-77968e3d9d6e,OLIVE OIL AND SOYBEAN OIL,Clinolipid,Baxter Healthcare Corporation,NDA204508
20181130,ba0272a1-f364-42bf-a536-f3fdd4caee48,5c59e295-8529-4402-81f7-d86047fde848,METFORMIN HYDROCHLORIDE,Metformin Hydrochloride,"Actavis Pharma, Inc.",NDA021574
20210414,1113a01a-ae4a-4144-ba7b-186016cd6b91,d56b330a-4355-4636-9d26-c592f67cea56,ESOMEPRAZOLE MAGNESIUM,Nexium 24HR,A-S Medication Solutions,NDA204655
20210415,572fedcd-f9c0-47c8-9803-0d8587672052,34c76aa2-3cfc-4ee9-b4ce-674c13cd7182,ESOMEPRAZOLE MAGNESIUM,Esomeprazole magnesium,A-S Medication Solutions,NDA021153
20210419,c0567f5c-f9d0-88d9-e053-2995a90a624a,80257d7d-9161-26f3-e053-2991aa0a8fa6,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,"NuCare Pharmaceuticals,Inc.",NDA021210
20210414,34dd57ae-dfd1-45f2-a117-f3e5081c921c,e72c2bc6-9462-4a2e-8e1d-b97592376cbd,NELFINAVIR MESYLATE,VIRACEPT,AGOURON,NDA020779
20210414,3c4e486a-1185-4ae4-8dd7-8a853f0bad5d,653ec195-0966-478d-be47-6b1ff158e111,TRIAMCINOLONE ACETONIDE,KENALOG-10,A-S Medication Solutions,NDA012041
20210419,dcfec24b-6ebd-497c-ba33-54af74e75aa4,c0bf0835-6a2f-4067-a158-8b86c4b0668a,METHYLPHENIDATE HYDROCHLORIDE,Ritalin,Novartis Pharmaceuticals Corporation,NDA010187
20210414,58491ec4-c9f3-460e-b038-fc161f4ceb78,374af2a7-d994-40bd-a86a-cd9038d0b72c,LINEZOLID,Linezolid,Greenstone LLC,NDA021130
20210415,67e5abcc-e7f9-4a6a-85b6-70a94049e250,35e613e3-7aae-4152-b827-99d1ee7841be,LIRAGLUTIDE,Victoza,A-S Medication Solutions,NDA022341
20210406,eb431000-65cb-4194-90c8-3425fe04bddd,321f455b-1de8-45bd-96f8-1bf14337f4e9,MELPHALAN FLUFENAMIDE,Pepaxto,"Oncopeptides, AB",NDA214383
20210407,15e0ecb9-212f-41b4-aee5-0dc15da272f0,4c557ec4-c4cf-11df-851a-0800200c9a66,AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,DYMISTA,Meda Pharmaceuticals,NDA202236
20200428,7975215d-a433-4780-8a41-31e610aee738,5017a927-2a24-4f27-89f9-27c805bf7d59,ENOXAPARIN SODIUM,Lovenox,Sanofi-Aventis U.S. LLC,NDA020164
20201229,8ca78e84-9b61-459d-a3f9-4c4b86931644,077a92f6-9f1b-479a-87c7-c92b5db6aa9c,RELUGOLIX,Orgovyx,"Myovant Sciences, Inc.",NDA214621
20210414,8185314e-d8f3-4334-9ca0-4efc360c3e69,93ab0f4a-37cb-471b-991f-77d69c84806d,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALLINE,Nitrofurantoin Monohydrate/ Macrocrystalline,A-S Medication Solutions,NDA020064
20210413,bfe0a7e8-5d64-d417-e053-2995a90a26a1,12c4ced7-2ec7-3b07-e054-00144ff88e88,CHLORHEXIDINE GLUCONATE 4%,Antiseptic Skin Cleanser,Rite Aid Corporation,NDA019125
20181017,dde238c2-d555-4e9d-ab70-146cc3899ee5,b25b34ab-9cf1-4a2b-bdf2-5eaf66625999,SODIUM FERRIC GLUCONATE COMPLEX,Ferrlecit,sanofi-aventis U.S. LLC,NDA020955
20200225,bef991ff-4775-4854-94c1-88081bbf9354,309de576-c318-404a-bc15-660c2b1876fb,ATOMOXETINE HYDROCHLORIDE,Strattera,Eli Lilly and Company,NDA021411
20210323,166cd280-b103-449c-8b8b-8210b994cc52,2997739a-aa91-42aa-a206-a70e2db7b84f,"ABACAVIR SULFATE, DOLUTEGRAVIR SODIUM, LAMIVUDINE",Triumeq,ViiV Healthcare Company,NDA205551
20210419,2cb7e5da-f213-41a2-a6d9-dae0445c340e,e15140cd-aae9-43d6-aa6a-4e819238be36,CARMUSTINE,CARMUSTINE,Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.,NDA017422
20150811,fcca559c-280e-4e44-b70c-6fe89ee3a277,44f64f0e-1b68-4478-1fb7-c1bc9402deec,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,Par Pharmaceutical Inc.,NDA019962
20190109,7f10161b-9ee7-3f03-e053-2991aa0adcd4,069460a5-3e9a-428f-b2dc-3405690f4fd7,I.V. FAT EMULSION,Intralipid,Baxter Healthcare CORP,NDA017643
20210427,c0efff86-c45a-e816-e053-2a95a90a442c,00d3e846-dd92-448d-9ab8-6a07be823cc1,BACLOFEN INJECTION,Gablofen,Piramal Critical Care Inc,NDA022462
20210415,dfd91457-dd37-4caa-bbc6-38bc1fb13427,565c2126-57ae-4e29-b443-723bbe7e2072,CENOBAMATE,Xcopri,"SK Life Science, Inc.",NDA212839
20191108,62b7dd34-ee00-40b5-bb17-aebe9b1ec797,642b1e90-701e-42f2-bac6-a4918738e2c9,ALOGLIPTIN BENZOATE AND PIOGLITAZONE HYDROCHLORIDE,Alogliptin and Pioglitazone,Perrigo New York Inc,NDA022426
20191107,96c5a900-9609-d713-e053-2995a90ae267,4dd52202-8eef-4136-92dd-ada573b7cf74,"LIDOCAINE HYDROCHLORIDE,EPINEPHRINE BITARTRATE",Xylocaine,"Fresenius Kabi USA, LLC",NDA006488
20201204,34c2aa5e-b8e0-4e56-ad12-6aa8aa4134ff,64beb3d2-3aeb-4cd5-ba11-dacf6c9a5b50,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,JANUMET XR,Merck Sharp & Dohme Corp.,NDA202270
20190122,1269b010-9726-45ea-b191-dd124c5ec400,90fedc32-19e5-480c-afc6-f35a5cf4b9aa,MEMANTINE HYDROCHLORIDE AND DONEPEZIL HYDROCHLORIDE,Namzaric,"Allergan, Inc.",NDA206439
20191113,7873e3bb-5ec5-4a7e-ae9c-e3c704ac07a6,b5640fc6-76d8-428d-80e6-760d769af8bb,PENICILLIN G BENZATHINE AND PENICILLIN G PROCAINE,BICILLIN CR,Pfizer Laboratories Div Pfizer Inc,NDA050138
20200501,89008cff-a480-a9bc-5c0f-c9dbaf4ffc8f,53c488d8-4146-7563-8021-d90c931d1a95,"CARBIDOPA, LEVODOPA, AND ENTACAPONE",Stalevo,Almatica Pharma LLC,NDA021485
20200619,a8757b4b-f153-90c6-e053-2a95a90a7f9b,57d22b0b-1ae0-4203-babc-f3bac17bd1c9,"POLYETHYLENE GLYCOL 3350, SODIUM SULFATE ANHYDROUS, SODIUM BICARBONATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE",GoLYTELY,"Braintree Laboratories, Inc.",NDA019011
20210501,df9a19e0-cb0f-41d2-9a4b-61baf76112b3,d8b207bc-1d26-4367-bcd6-f889cc692e37,OXYGEN,Oxygen,"Acute Care Gases II, LLC",NDA205767
20200718,e1af786a-6020-494c-a5e4-e75936b34525,94ae6054-b7ae-4212-a567-4f803af8f2c7,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,Lotrel,Novartis Pharmaceuticals Corporation,NDA020364
20201229,1ced7000-e6a5-489c-9243-fc568e9887e3,bf0e39cb-95e7-4831-92d2-0b3f071aeaae,ESTRADIOL/NORETHINDRONE ACETATE,Lopreeza,Amneal Pharmaceuticals NY LLC,NDA020907
20201119,4233c4df-2bd7-4d93-8ad6-6ef656be38ae,d76a0419-05ee-437e-884c-65807aea9569,VALSARTAN AND HYDROCHLOROTHIAZIDE,Diovan HCT,Novartis Pharmaceuticals Corporation,NDA020818
20201106,604ec506-8f93-4e90-a727-b0df396f0e18,9dd1c001-73b3-41d4-9a96-61f6ad3a5dc3,SODIUM CHLORIDE AND POTASSIUM CHLORIDE,Potassium Chloride in Sodium Chloride,ICU Medical Inc.,NDA019686
20210224,a60fdf3e-ee2f-4af3-8f7e-30ed05f80588,6c80bb38-e8db-4138-9f0d-dbbf9c673185,TREPROSTINIL,Remodulin,United Therapeutics Corporation,NDA021272
20200124,a61345b7-1c07-48ca-97f4-2f0426a03091,423c489c-085b-4320-b892-7868ebd6dc6b,DAPAGLIFLOZIN AND SAXAGLIPTIN,QTERN,AstraZeneca Pharmaceuticals LP,NDA209091
20201207,d750de96-f717-4505-a038-1c15ba3c8430,baa47781-7151-4c75-a9a2-d2eac0a7d55e,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,Vimovo,"Horizon Therapeutics USA, Inc.",NDA022511
20191113,66f84409-b8c1-4f8c-be77-c70d4c11ae0f,f85af6ee-9029-42de-adea-6dbb8642952c,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AND AMPHETAMINE SULFATE","Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate, and Amphetamine Sulfate",Prasco Laboratories,NDA021303
20201207,3d5728df-b762-40db-ae56-6cd2ec01546e,baf0a8a7-81dc-4b56-b097-c52ca286f41e,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,"Lupin Pharmaceuticals, Inc.",NDA022511
20200923,574e2b6b-e00c-4055-8ac8-56eae6f25500,8df0ca6a-58cf-41fc-b890-5c7fa5a3792c,ALISKIREN HEMIFUMARATE AND HYDROCHLOROTHIAZIDE,Tekturna HCT,"Noden Pharma USA, Inc.",NDA022107
20201015,544e6963-9580-4fb3-81b6-c623883a9c43,55d3c78b-dca5-436b-97b5-73d166217415,CLOFARABINE,Clolar,Sanofi-Aventis U.S. LLC,NDA021673
20191216,4eb63975-b6cb-4be2-915b-bad715feb93d,67051167-d809-4a70-af77-de33f024bc89,MAGNESIUM SULFATE,Magnesium Sulfate,"General Injectables and Vaccines, Inc.",NDA019316
20191120,62d0cf72-5bc8-4e45-89e3-20060ec42055,60b6d7c3-0164-46c9-aa38-b5aa1c31a5d5,DEXTROSE,Dextrose,B. Braun Medical Inc.,NDA016730
20200320,6493ca6b-d3f7-419c-91b8-87eb185f77c9,d0075461-0e7e-4967-9c9b-d6440e912c0e,METHOTREXATE,Rasuvo,Medexus Pharma Inc.,NDA205776
20201106,8af041d4-657f-4cd2-b83d-634e4c9245fa,23b289a5-c21c-4f53-8a57-da3203816ed9,SODIUM CHLORIDE,Sodium Chloride,ICU Medical Inc.,NDA018090
20201021,b2305626-fff1-610d-e053-2995a90a93bf,d28b205d-e3af-488e-86e9-caa766998390,CHLORHEXIDINE GLUCONATE,Scrub Care Exidine -4 CHG,"Xttrium Laboratories, Inc.",NDA019125
20181129,c3f2f389-bc87-477d-8acb-f7443dbb474b,96fc24b5-7385-4e01-a969-9f0deacc6db4,CICLOPIROX OLAMINE,Loprox,"Medimetriks Pharmaceuticals, Inc.",NDA018748
20171220,dab0788a-60c8-316c-7c69-cda848fb1fe7,051be7ae-6504-c2d8-7424-2e328e4fcfc2,NICOTINE TRANSDERMAL SYSTEM PATCH,Habitrol Step 3,Dr. Reddy's Laboratories Inc.,NDA020076
20200331,e27209ca-b344-4ea7-9090-f578d6a334c0,6ddc26d7-a6fe-46dd-8b49-c55aa111f83e,RILUZOLE,Rilutek,Covis Pharma,NDA020599
20190611,ef9e606e-87b6-4468-92a4-52c0a3c870f5,ab74d236-7745-4b27-8c7b-f49d5009d8af,OMEPRAZOLE,Basic Care Omeprazole,L. Perrigo Company,NDA022032
20200611,e4528659-3ff4-4414-bc62-09d85227bc77,62cfd1bb-894f-4429-b362-1e40981dccc6,HEPARIN SODIUM,Heparin Sodium,Cardinal Health,NDA017037
20200702,e1cf10fe-1057-4f51-b1b8-da147b5c84c2,c76c4235-92d4-4384-8ddc-ceed0b928c48,OMEPRAZOLE,Signature Care Omeprazole,Safeway,NDA209400
20201130,f1ea6308-ffbf-4098-ba7e-abf638942e03,b03a3917-9a65-45c2-bbbb-871da858ef34,ETONOGESTREL,Nexplanon,Organon USA Inc.,NDA021529
20201208,f51a0452-513f-488f-b0f9-b723cf96bdf7,9fabd24e-4c3b-49a0-aa5f-c8d75ae67572,AZELAIC ACID,FINACEA FOAM,LEO Pharma Inc.,NDA207071
20200915,fb03877d-bd91-4282-a4ac-fc726cd3f03f,82427c70-58a3-4b8e-a0d5-128c9c1569f8,DICLOFENAC,DICLOFENAC,"TriVue Pharmaceuticals, Inc.",NDA204592
20200118,0e2fadc5-3a2e-4027-93ba-eff9990cfc65,9f40cd45-58a6-4376-9220-84bfe7d7e358,AZELAIC ACID,Finacea,A-S Medication Solutions,NDA021470
20191101,3019762c-d480-4530-a3b2-762b523e7961,3019762c-d480-4530-a3b2-762b523e7961,LEVOTHYROXINE SODIUM,levothyroxine sodium,Proficient Rx LP,NDA021116
20200918,44077f94-92ff-4cd3-ae7d-3913bd41d97a,442a09ee-e7de-4d53-a32e-07c7530cdede,SILDENAFIL CITRATE,Viagra,U.S. Pharmaceuticals,NDA020895
20191203,6a06fbd9-c10d-43a4-9a6e-be1720992624,9991599a-b49b-4ea6-a6e1-c05f0c992f71,PSEUDOEPHEDRINE HYDROCHLORIDE,Sudafed 24 Hour,"Johnson & Johnson Consumer Inc., McNeil Consumer Healthcare Division",NDA020021
20191107,6bbe20ba-f0d6-43c1-87bc-5236f46d39ea,4feecef4-553f-4a90-a3ce-a19eb04bd68e,FLUOCINOLONE ACETONIDE,Synalar,"Medimetriks Pharmaceuticals, Inc.",NDA015296
20201008,7fe085dd-4a80-486a-a3e5-f79064404ee6,c965d63f-933b-4a83-88f6-c8c74159530b,ALFENTANIL HYDROCHLORIDE,Alfentanil,"Akorn, Inc.",NDA019353
20190228,82f4a9c1-455a-8f81-e053-2991aa0a0829,baa68c79-5f3d-468a-a510-58b9e978cd50,PRUSSIAN BLUE INSOLUBLE CAPSULES,Radiogardase,Heyl Chem.-pharm. Fabrik GmbH & Co. KG,NDA021626
20181206,8ed86d67-8a49-4334-82c4-1dbf6a489d3b,05d4df4b-dfe8-4828-b423-a3d4f2c4114a,METFORMIN HYDROCHLORIDE,Riomet,"Sun Pharmaceutical Industries, Inc.",NDA021591
20191120,8d90d12d-bc42-429e-a5ab-ebaf7a2f20f4,7f22c06b-6b4d-4b49-a4b2-d2169f2bd653,SODIUM CHLORIDE,Sodium Chloride,B. Braun Medical Inc.,NDA019635
20200608,9770e0b4-2c1d-4368-99f2-82e0d808bd25,d200bd44-9856-4104-a29e-a4cca3db6737,GLYCOPYRROLATE,Cuvposa,"Merz Pharmaceuticals, LLC",NDA022571
20190129,98a85646-cc9b-429f-9b46-4a3ce1b5c129,f4a3fffd-ce02-450f-bbcc-d425374e3e32,ERYTHROMYCIN ETHYLSUCCINATE,Erythromycin Ethylsuccinate,Wilshire Pharmaceuticals Inc.,NDA050207
20200120,9c9f4448-d8cc-9258-e053-2a95a90a532f,4fa7df0b-78ee-4bad-e054-00144ff8d46c,ALLOPURINOL,Allopurinol,"RedPharm Drug, Inc.",NDA018832
20191227,9ab47faa-a90e-a695-e053-2a95a90a270e,2087ead6-69b3-5f5a-e054-00144ff8d46c,CELECOXIB,Celecoxib,Medsource Pharmaceuticals,NDA020998
20201026,c514ab82-d046-41ff-b2b7-02d8790f24eb,948a25d5-086e-4393-9c0a-78cb5037263d,OXYGEN,OXYGEN,Superior Oxygen & Medical Equipment,NDA206023
20200107,de08ae81-ec71-46ce-893a-4533150ad25a,b555c752-eae8-4d17-bb35-813ba9805448,COCAINE HYDROCHLORIDE,cocaine hydrochloride,Genus Lifesciences Inc.,NDA209963
20200306,d2435e73-d4e5-4521-bddc-18c23e55ac18,ab11dd8a-0fd9-4013-89ab-e114557c7e4b,DEGARELIX,FIRMAGON,Ferring Pharmaceuticals Inc.,NDA022201
20201210,e3fd77e6-0b59-4d7c-96b8-7b92ef9ee849,cb960074-99c1-4a73-941f-f0644a7ec219,ANAGRELIDE HYDROCHLORIDE,Agrylin,"Takeda Pharmaceuticals America, Inc.",NDA020333
20161110,e579186c-6dfc-41c3-9cc9-a32d36352507,7224d810-bb96-4682-a942-3355e6e8061a,CYCLOSPORINE,Restasis MultiDose,"Allergan, Inc.",NDA050790
20181221,fc87f321-f5c8-4e4c-be41-01e1817b6839,3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac,MESALAMINE,Mesalamine,"ANI Pharmaceuticals, Inc.",NDA019618
20201202,eb513635-d7d4-40ea-b80d-24e731251429,27cfe684-7d11-4f37-9c8b-b2bdd6b5348e,HALOPERIDOL,Haldol,"Janssen Pharmaceuticals, Inc.",NDA015923
20180102,2abab59e-4616-4ae8-bdea-05c96caf4f33,a147236d-be90-47cf-9d88-7ea14d3a8158,HYDROCORTISONE BUTYRATE,Locoid,Bausch Health US LLC,NDA022076
20201019,2bac4fa5-bb81-41d2-b219-40be35ea557c,b6a9ffeb-9818-46ed-bd8e-53316c5ab149,OXYGEN,OXYGEN,Gemstone Gas LLC,NDA205840
20180801,34862f6e-2c72-46af-8e72-5d512f25bd0f,2189f3f5-39dc-4e85-b7c6-9515ded59686,GLYCOPYRROLATE,GLYRX-PF,"Exela Pharma Sciences, LLC",NDA210997
20181213,38ee529a-9515-4e98-8722-5b6c848f7d74,38962a55-a514-4c48-bea5-f99a8da4beec,CARMUSTINE,Gliadel,Arbor Pharmaceuticals,NDA020637
20200915,29f1af17-9d06-4338-afd6-632dcbcff287,ff61b237-be8e-461b-8114-78c52a8ad0ae,TADALAFIL,ADCIRCA,United Therapeutics Corporation,NDA022332
20201103,47a4d419-5ae6-4c3d-a3f4-b7d192f0e1c6,f20f0ce5-e09e-48c5-8c6e-8e9563f3ce6d,OXYGEN,OXYGEN,Air Liquide Large Industries U.S. LP,NDA205737
